Site,Sp,ID Code,Rep,Tree,IN/OUT,Height,Year,DBH,NYear,NyearQ,sqdbh,ttdbh,sqht
Brighton,WS,S-WS-Mlt,3,18,OUT,13.7,10,2.2,10,1,1.483239697,1.691538112,3.701351105
Brighton,WS,S-WS-Mlt,3,18,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,18,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,18,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,19,OUT,5.2,5,0.4,5,4,0.632455532,0.542883523,2.28035085
Brighton,WS,S-WS-Mlt,3,19,OUT,12.8,10,1.9,10,1,1.378404875,1.534036644,3.577708764
Brighton,WS,S-WS-Mlt,3,19,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,19,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,19,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,20,IN,4.5,5,0,5,4,0,0,2.121320344
Brighton,WS,S-WS-Mlt,3,20,IN,11.1,10,1.4,10,1,1.183215957,1.251464949,3.33166625
Brighton,WS,S-WS-Mlt,3,20,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,20,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,20,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,21,IN,3.8,5,0,5,4,0,0,1.949358869
Brighton,WS,S-WS-Mlt,3,21,IN,,10,,10,1,,,
Brighton,WS,S-WS-Mlt,3,21,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,21,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,21,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,22,IN,3.8,5,0,5,4,0,0,1.949358869
Brighton,WS,S-WS-Mlt,3,22,IN,9.6,10,1.2,10,1,1.095445115,1.129243235,3.098386677
Brighton,WS,S-WS-Mlt,3,22,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,22,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,22,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,23,IN,4.1,5,0,5,4,0,0,2.024845673
Brighton,WS,S-WS-Mlt,3,23,IN,10.6,10,1.5,10,1,1.224744871,1.310370697,3.255764119
Brighton,WS,S-WS-Mlt,3,23,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,23,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,23,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,24,OUT,3.9,5,0,5,4,0,0,1.974841766
Brighton,WS,S-WS-Mlt,3,24,OUT,9.1,10,1.3,10,1,1.140175425,1.191138425,3.016620626
Brighton,WS,S-WS-Mlt,3,24,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,24,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,24,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,25,OUT,5.4,5,0.3,5,4,0.547722558,0.448140475,2.323790008
Brighton,WS,S-WS-Mlt,3,25,OUT,8.3,10,1.1,10,1,1.048808848,1.065602237,2.880972058
Brighton,WS,S-WS-Mlt,3,25,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,25,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,25,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,26,IN,5.2,5,0.3,5,4,0.547722558,0.448140475,2.28035085
Brighton,WS,S-WS-Mlt,3,26,IN,13.7,10,2,10,1,1.414213562,1.587401052,3.701351105
Brighton,WS,S-WS-Mlt,3,26,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,26,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,26,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,27,IN,3.4,5,0,5,4,0,0,1.843908892
Brighton,WS,S-WS-Mlt,3,27,IN,10.2,10,1,10,1,1,1,3.193743885
Brighton,WS,S-WS-Mlt,3,27,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,27,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,27,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,28,IN,4,5,0,5,4,0,0,2
Brighton,WS,S-WS-Mlt,3,28,IN,9.7,10,1.1,10,1,1.048808848,1.065602237,3.114482301
Brighton,WS,S-WS-Mlt,3,28,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,28,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,28,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,29,IN,4.9,5,0.3,5,4,0.547722558,0.448140475,2.213594362
Brighton,WS,S-WS-Mlt,3,29,IN,10.8,10,1.7,10,1,1.303840481,1.424402129,3.286335345
Brighton,WS,S-WS-Mlt,3,29,IN,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,29,IN,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,29,IN,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,30,OUT,3.7,5,0,5,4,0,0,1.923538406
Brighton,WS,S-WS-Mlt,3,30,OUT,11.7,10,1.6,10,1,1.264911064,1.367980757,3.420526275
Brighton,WS,S-WS-Mlt,3,30,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,30,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,30,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,31,OUT,,5,,5,4,,,
Brighton,WS,S-WS-Mlt,3,31,OUT,,10,,10,1,,,
Brighton,WS,S-WS-Mlt,3,31,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,31,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,31,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,32,OUT,4.9,5,0.3,5,4,0.547722558,0.448140475,2.213594362
Brighton,WS,S-WS-Mlt,3,32,OUT,10.7,10,1.8,10,1,1.341640787,1.479727245,3.271085447
Brighton,WS,S-WS-Mlt,3,32,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,32,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,32,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,33,OUT,3.6,5,0,5,4,0,0,1.897366596
Brighton,WS,S-WS-Mlt,3,33,OUT,7.7,10,1,10,1,1,1,2.774887385
Brighton,WS,S-WS-Mlt,3,33,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,33,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,33,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,34,OUT,3.6,5,0,5,4,0,0,1.897366596
Brighton,WS,S-WS-Mlt,3,34,OUT,9.5,10,1.3,10,1,1.140175425,1.191138425,3.082207002
Brighton,WS,S-WS-Mlt,3,34,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,34,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,34,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,35,OUT,3.5,5,0,5,4,0,0,1.870828693
Brighton,WS,S-WS-Mlt,3,35,OUT,6,10,0.5,10,1,0.707106781,0.629960525,2.449489743
Brighton,WS,S-WS-Mlt,3,35,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,35,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,35,OUT,,27,,27,5.76,,,
Brighton,WS,S-WS-Mlt,3,36,OUT,4.9,5,0.3,5,4,0.547722558,0.448140475,2.213594362
Brighton,WS,S-WS-Mlt,3,36,OUT,6.8,10,0.6,10,1,0.774596669,0.711378661,2.607680962
Brighton,WS,S-WS-Mlt,3,36,OUT,,15,,15,0,,,
Brighton,WS,S-WS-Mlt,3,36,OUT,,16,,16,0.04,,,
Brighton,WS,S-WS-Mlt,3,36,OUT,,27,,27,5.76,,,
Chase Stream,WS,S-WS-Mlt,1,1,OUT,4.6,5,0.2,5,4,0.447213596,0.341995189,2.144761059
Chase Stream,WS,S-WS-Mlt,1,1,OUT,12.9,10,2,10,1,1.414213562,1.587401052,3.591656999
Chase Stream,WS,S-WS-Mlt,1,1,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,1,OUT,29.3,16,3.4,16,0.04,1.843908892,2.261097439,5.412947441
Chase Stream,WS,S-WS-Mlt,1,1,OUT,41,27,5,27,5.76,2.236067978,2.924017738,6.403124237
Chase Stream,WS,S-WS-Mlt,1,2,OUT,4.5,5,0,5,4,0,0,2.121320344
Chase Stream,WS,S-WS-Mlt,1,2,OUT,14.4,10,2.2,10,1,1.483239697,1.691538112,3.794733192
Chase Stream,WS,S-WS-Mlt,1,2,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,2,OUT,27.7,16,3.9,16,0.04,1.974841766,2.477667769,5.263078947
Chase Stream,WS,S-WS-Mlt,1,2,OUT,45,27,5.6,27,5.76,2.366431913,3.153494065,6.708203933
Chase Stream,WS,S-WS-Mlt,1,3,OUT,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Chase Stream,WS,S-WS-Mlt,1,3,OUT,12.6,10,1.8,10,1,1.341640787,1.479727245,3.54964787
Chase Stream,WS,S-WS-Mlt,1,3,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,3,OUT,26.2,16,3.9,16,0.04,1.974841766,2.477667769,5.118593557
Chase Stream,WS,S-WS-Mlt,1,3,OUT,44.5,27,5.3,27,5.76,2.302172887,3.03983898,6.670832032
Chase Stream,WS,S-WS-Mlt,1,4,OUT,4.6,5,0.1,5,4,0.316227766,0.215443469,2.144761059
Chase Stream,WS,S-WS-Mlt,1,4,OUT,12.4,10,1.6,10,1,1.264911064,1.367980757,3.521363372
Chase Stream,WS,S-WS-Mlt,1,4,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,4,OUT,27.5,16,3.1,16,0.04,1.760681686,2.12605484,5.244044241
Chase Stream,WS,S-WS-Mlt,1,4,OUT,35.6,27,4.3,27,5.76,2.073644135,2.644309612,5.966573556
Chase Stream,WS,S-WS-Mlt,1,5,OUT,4.9,5,0.3,5,4,0.547722558,0.448140475,2.213594362
Chase Stream,WS,S-WS-Mlt,1,5,OUT,16,10,2.2,10,1,1.483239697,1.691538112,4
Chase Stream,WS,S-WS-Mlt,1,5,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,5,OUT,31.1,16,4.3,16,0.04,2.073644135,2.644309612,5.576737397
Chase Stream,WS,S-WS-Mlt,1,5,OUT,48,27,6.1,27,5.76,2.469817807,3.338514166,6.92820323
Chase Stream,WS,S-WS-Mlt,1,6,OUT,4.2,5,0,5,4,0,0,2.049390153
Chase Stream,WS,S-WS-Mlt,1,6,OUT,10.9,10,1.3,10,1,1.140175425,1.191138425,3.301514804
Chase Stream,WS,S-WS-Mlt,1,6,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,6,OUT,23.3,16,3.2,16,0.04,1.788854382,2.171534093,4.827007355
Chase Stream,WS,S-WS-Mlt,1,6,OUT,38,27,4.6,27,5.76,2.144761059,2.765913248,6.164414003
Chase Stream,WS,S-WS-Mlt,1,7,OUT,3.9,5,0,5,4,0,0,1.974841766
Chase Stream,WS,S-WS-Mlt,1,7,OUT,13.5,10,2,10,1,1.414213562,1.587401052,3.674234614
Chase Stream,WS,S-WS-Mlt,1,7,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,7,OUT,28.8,16,4.3,16,0.04,2.073644135,2.644309612,5.366563146
Chase Stream,WS,S-WS-Mlt,1,7,OUT,45.6,27,5.7,27,5.76,2.387467277,3.190924808,6.752777207
Chase Stream,WS,S-WS-Mlt,1,8,IN,4,5,0,5,4,0,0,2
Chase Stream,WS,S-WS-Mlt,1,8,IN,10,10,1.2,10,1,1.095445115,1.129243235,3.16227766
Chase Stream,WS,S-WS-Mlt,1,8,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,8,IN,25.4,16,2.8,16,0.04,1.673320053,1.986576777,5.039841267
Chase Stream,WS,S-WS-Mlt,1,8,IN,41,27,4.2,27,5.76,2.049390153,2.603151996,6.403124237
Chase Stream,WS,S-WS-Mlt,1,9,IN,6.3,5,0.4,5,4,0.632455532,0.542883523,2.50998008
Chase Stream,WS,S-WS-Mlt,1,9,IN,13.8,10,2.1,10,1,1.449137675,1.639882998,3.714835124
Chase Stream,WS,S-WS-Mlt,1,9,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,9,IN,26.6,16,4,16,0.04,2,2.5198421,5.157518783
Chase Stream,WS,S-WS-Mlt,1,9,IN,42.3,27,5.2,27,5.76,2.28035085,3.001480751,6.503845017
Chase Stream,WS,S-WS-Mlt,1,10,IN,4.4,5,0,5,4,0,0,2.097617696
Chase Stream,WS,S-WS-Mlt,1,10,IN,10.7,10,1.6,10,1,1.264911064,1.367980757,3.271085447
Chase Stream,WS,S-WS-Mlt,1,10,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,10,IN,23.8,16,3.4,16,0.04,1.843908892,2.261097439,4.878524367
Chase Stream,WS,S-WS-Mlt,1,10,IN,37.2,27,4.5,27,5.76,2.121320344,2.725680889,6.099180273
Chase Stream,WS,S-WS-Mlt,1,11,IN,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Chase Stream,WS,S-WS-Mlt,1,11,IN,12.1,10,2.2,10,1,1.483239697,1.691538112,3.478505426
Chase Stream,WS,S-WS-Mlt,1,11,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,11,IN,26,16,4.3,16,0.04,2.073644135,2.644309612,5.099019514
Chase Stream,WS,S-WS-Mlt,1,11,IN,50.2,27,6.5,27,5.76,2.549509757,3.482909884,7.085195834
Chase Stream,WS,S-WS-Mlt,1,12,OUT,,5,,5,4,,,
Chase Stream,WS,S-WS-Mlt,1,12,OUT,,10,,10,1,,,
Chase Stream,WS,S-WS-Mlt,1,12,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,12,OUT,,16,,16,0.04,,,
Chase Stream,WS,S-WS-Mlt,1,12,OUT,,27,,27,5.76,,,
Chase Stream,WS,S-WS-Mlt,1,13,OUT,4.1,5,0,5,4,0,0,2.024845673
Chase Stream,WS,S-WS-Mlt,1,13,OUT,11.4,10,1.6,10,1,1.264911064,1.367980757,3.376388603
Chase Stream,WS,S-WS-Mlt,1,13,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,13,OUT,20,16,2.5,16,0.04,1.58113883,1.842015749,4.472135955
Chase Stream,WS,S-WS-Mlt,1,13,OUT,24.1,27,3.1,27,5.76,1.760681686,2.12605484,4.909175084
Chase Stream,WS,S-WS-Mlt,1,14,IN,5,5,0.2,5,4,0.447213596,0.341995189,2.236067978
Chase Stream,WS,S-WS-Mlt,1,14,IN,13.5,10,1.9,10,1,1.378404875,1.534036644,3.674234614
Chase Stream,WS,S-WS-Mlt,1,14,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,14,IN,27.3,16,3.9,16,0.04,1.974841766,2.477667769,5.224940191
Chase Stream,WS,S-WS-Mlt,1,14,IN,44.5,27,4.6,27,5.76,2.144761059,2.765913248,6.670832032
Chase Stream,WS,S-WS-Mlt,1,15,IN,4.9,5,0.3,5,4,0.547722558,0.448140475,2.213594362
Chase Stream,WS,S-WS-Mlt,1,15,IN,12.6,10,1.6,10,1,1.264911064,1.367980757,3.54964787
Chase Stream,WS,S-WS-Mlt,1,15,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,15,IN,21.7,16,3.8,16,0.04,1.949358869,2.435131383,4.65832588
Chase Stream,WS,S-WS-Mlt,1,15,IN,44.3,27,5.5,27,5.76,2.34520788,3.115839842,6.655824517
Chase Stream,WS,S-WS-Mlt,1,16,IN,4,5,0,5,4,0,0,2
Chase Stream,WS,S-WS-Mlt,1,16,IN,12.5,10,2.1,10,1,1.449137675,1.639882998,3.535533906
Chase Stream,WS,S-WS-Mlt,1,16,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,16,IN,27.3,16,3.5,16,0.04,1.870828693,2.305218146,5.224940191
Chase Stream,WS,S-WS-Mlt,1,16,IN,43.7,27,5.4,27,5.76,2.323790008,3.077956704,6.610597552
Chase Stream,WS,S-WS-Mlt,1,17,IN,3.6,5,0,5,4,0,0,1.897366596
Chase Stream,WS,S-WS-Mlt,1,17,IN,11.1,10,1.8,10,1,1.341640787,1.479727245,3.33166625
Chase Stream,WS,S-WS-Mlt,1,17,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,17,IN,24.6,16,3.2,16,0.04,1.788854382,2.171534093,4.959838707
Chase Stream,WS,S-WS-Mlt,1,17,IN,35.6,27,4.3,27,5.76,2.073644135,2.644309612,5.966573556
Chase Stream,WS,S-WS-Mlt,1,18,OUT,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Chase Stream,WS,S-WS-Mlt,1,18,OUT,13.9,10,1.6,10,1,1.264911064,1.367980757,3.728270377
Chase Stream,WS,S-WS-Mlt,1,18,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,18,OUT,24.8,16,2.9,16,0.04,1.702938637,2.033599058,4.979959839
Chase Stream,WS,S-WS-Mlt,1,18,OUT,35.6,27,4.3,27,5.76,2.073644135,2.644309612,5.966573556
Chase Stream,WS,S-WS-Mlt,1,19,OUT,2.9,5,0,5,4,0,0,1.702938637
Chase Stream,WS,S-WS-Mlt,1,19,OUT,10.1,10,0.9,10,1,0.948683298,0.932169752,3.178049716
Chase Stream,WS,S-WS-Mlt,1,19,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,19,OUT,24.1,16,2.1,16,0.04,1.449137675,1.639882998,4.909175084
Chase Stream,WS,S-WS-Mlt,1,19,OUT,21.7,27,2.9,27,5.76,1.702938637,2.033599058,4.65832588
Chase Stream,WS,S-WS-Mlt,1,20,IN,,5,,5,4,,,
Chase Stream,WS,S-WS-Mlt,1,20,IN,,10,,10,1,,,
Chase Stream,WS,S-WS-Mlt,1,20,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,20,IN,,16,,16,0.04,,,
Chase Stream,WS,S-WS-Mlt,1,20,IN,,27,,27,5.76,,,
Chase Stream,WS,S-WS-Mlt,1,21,IN,6.8,5,0.6,5,4,0.774596669,0.711378661,2.607680962
Chase Stream,WS,S-WS-Mlt,1,21,IN,15.5,10,2.2,10,1,1.483239697,1.691538112,3.937003937
Chase Stream,WS,S-WS-Mlt,1,21,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,21,IN,21.4,16,3.8,16,0.04,1.949358869,2.435131383,4.626013403
Chase Stream,WS,S-WS-Mlt,1,21,IN,38,27,4.6,27,5.76,2.144761059,2.765913248,6.164414003
Chase Stream,WS,S-WS-Mlt,1,22,IN,2.4,5,0,5,4,0,0,1.549193339
Chase Stream,WS,S-WS-Mlt,1,22,IN,9,10,0.9,10,1,0.948683298,0.932169752,3
Chase Stream,WS,S-WS-Mlt,1,22,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,22,IN,13,16,1.1,16,0.04,1.048808848,1.065602237,3.605551276
Chase Stream,WS,S-WS-Mlt,1,22,IN,34.8,27,4.2,27,5.76,2.049390153,2.603151996,5.899152482
Chase Stream,WS,S-WS-Mlt,1,23,IN,5.4,5,0.3,5,4,0.547722558,0.448140475,2.323790008
Chase Stream,WS,S-WS-Mlt,1,23,IN,12.4,10,1.5,10,1,1.224744871,1.310370697,3.521363372
Chase Stream,WS,S-WS-Mlt,1,23,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,23,IN,20.6,16,2.7,16,0.04,1.643167673,1.938991221,4.538722287
Chase Stream,WS,S-WS-Mlt,1,23,IN,37.2,27,4.5,27,5.76,2.121320344,2.725680889,6.099180273
Chase Stream,WS,S-WS-Mlt,1,24,OUT,4.6,5,0.2,5,4,0.447213596,0.341995189,2.144761059
Chase Stream,WS,S-WS-Mlt,1,24,OUT,15,10,2.2,10,1,1.483239697,1.691538112,3.872983346
Chase Stream,WS,S-WS-Mlt,1,24,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,24,OUT,23,16,3.2,16,0.04,1.788854382,2.171534093,4.795831523
Chase Stream,WS,S-WS-Mlt,1,24,OUT,48.3,27,6.4,27,5.76,2.529822128,3.447095504,6.949820142
Chase Stream,WS,S-WS-Mlt,1,25,OUT,5.3,5,0.2,5,4,0.447213596,0.341995189,2.302172887
Chase Stream,WS,S-WS-Mlt,1,25,OUT,13,10,1.9,10,1,1.378404875,1.534036644,3.605551276
Chase Stream,WS,S-WS-Mlt,1,25,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,25,OUT,32.3,16,4.4,16,0.04,2.097617696,2.685149378,5.683308895
Chase Stream,WS,S-WS-Mlt,1,25,OUT,34.8,27,4.2,27,5.76,2.049390153,2.603151996,5.899152482
Chase Stream,WS,S-WS-Mlt,1,26,IN,5.3,5,0.3,5,4,0.547722558,0.448140475,2.302172887
Chase Stream,WS,S-WS-Mlt,1,26,IN,16.8,10,2.1,10,1,1.449137675,1.639882998,4.098780306
Chase Stream,WS,S-WS-Mlt,1,26,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,26,IN,28,16,3.1,16,0.04,1.760681686,2.12605484,5.291502622
Chase Stream,WS,S-WS-Mlt,1,26,IN,45,27,5.6,27,5.76,2.366431913,3.153494065,6.708203933
Chase Stream,WS,S-WS-Mlt,1,27,IN,5.7,5,0.4,5,4,0.632455532,0.542883523,2.387467277
Chase Stream,WS,S-WS-Mlt,1,27,IN,16.6,10,2.3,10,1,1.516575089,1.742416162,4.074309758
Chase Stream,WS,S-WS-Mlt,1,27,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,27,IN,29.8,16,4.1,16,0.04,2.024845673,2.561666396,5.458937626
Chase Stream,WS,S-WS-Mlt,1,27,IN,58,27,6.1,27,5.76,2.469817807,3.338514166,7.615773106
Chase Stream,WS,S-WS-Mlt,1,28,IN,5.2,5,0.3,5,4,0.547722558,0.448140475,2.28035085
Chase Stream,WS,S-WS-Mlt,1,28,IN,14.7,10,2,10,1,1.414213562,1.587401052,3.834057903
Chase Stream,WS,S-WS-Mlt,1,28,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,28,IN,28.9,16,4.4,16,0.04,2.097617696,2.685149378,5.375872022
Chase Stream,WS,S-WS-Mlt,1,28,IN,48.5,27,6.2,27,5.76,2.48997992,3.374901689,6.964194139
Chase Stream,WS,S-WS-Mlt,1,29,IN,5.5,5,0.3,5,4,0.547722558,0.448140475,2.34520788
Chase Stream,WS,S-WS-Mlt,1,29,IN,14.5,10,2,10,1,1.414213562,1.587401052,3.807886553
Chase Stream,WS,S-WS-Mlt,1,29,IN,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,29,IN,30.7,16,4.2,16,0.04,2.049390153,2.603151996,5.540758071
Chase Stream,WS,S-WS-Mlt,1,29,IN,38,27,4.6,27,5.76,2.144761059,2.765913248,6.164414003
Chase Stream,WS,S-WS-Mlt,1,30,OUT,3.6,5,0,5,4,0,0,1.897366596
Chase Stream,WS,S-WS-Mlt,1,30,OUT,7,10,0.7,10,1,0.836660027,0.788373516,2.645751311
Chase Stream,WS,S-WS-Mlt,1,30,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,30,OUT,27.5,16,3.9,16,0.04,1.974841766,2.477667769,5.244044241
Chase Stream,WS,S-WS-Mlt,1,30,OUT,6.8,27,1.9,27,5.76,1.378404875,1.534036644,2.607680962
Chase Stream,WS,S-WS-Mlt,1,31,OUT,4.4,5,0,5,4,0,0,2.097617696
Chase Stream,WS,S-WS-Mlt,1,31,OUT,12.5,10,1.7,10,1,1.303840481,1.424402129,3.535533906
Chase Stream,WS,S-WS-Mlt,1,31,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,31,OUT,12.3,16,1.4,16,0.04,1.183215957,1.251464949,3.507135583
Chase Stream,WS,S-WS-Mlt,1,31,OUT,26.3,27,3.3,27,5.76,1.816590213,2.216541975,5.128352562
Chase Stream,WS,S-WS-Mlt,1,32,OUT,4.5,5,0,5,4,0,0,2.121320344
Chase Stream,WS,S-WS-Mlt,1,32,OUT,11.5,10,1.7,10,1,1.303840481,1.424402129,3.391164992
Chase Stream,WS,S-WS-Mlt,1,32,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,32,OUT,21.1,16,2.7,16,0.04,1.643167673,1.938991221,4.593473631
Chase Stream,WS,S-WS-Mlt,1,32,OUT,33.1,27,4,27,5.76,2,2.5198421,5.753259946
Chase Stream,WS,S-WS-Mlt,1,33,OUT,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Chase Stream,WS,S-WS-Mlt,1,33,OUT,12.6,10,1.6,10,1,1.264911064,1.367980757,3.54964787
Chase Stream,WS,S-WS-Mlt,1,33,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,33,OUT,20.4,16,3,16,0.04,1.732050808,2.080083823,4.516635916
Chase Stream,WS,S-WS-Mlt,1,33,OUT,25.2,27,3.2,27,5.76,1.788854382,2.171534093,5.019960159
Chase Stream,WS,S-WS-Mlt,1,34,OUT,5,5,0.2,5,4,0.447213596,0.341995189,2.236067978
Chase Stream,WS,S-WS-Mlt,1,34,OUT,14.4,10,2,10,1,1.414213562,1.587401052,3.794733192
Chase Stream,WS,S-WS-Mlt,1,34,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,34,OUT,20,16,2.8,16,0.04,1.673320053,1.986576777,4.472135955
Chase Stream,WS,S-WS-Mlt,1,34,OUT,40.2,27,4.9,27,5.76,2.213594362,2.88489971,6.340346994
Chase Stream,WS,S-WS-Mlt,1,35,OUT,5.9,5,0.5,5,4,0.707106781,0.629960525,2.42899156
Chase Stream,WS,S-WS-Mlt,1,35,OUT,15.2,10,1.8,10,1,1.341640787,1.479727245,3.898717738
Chase Stream,WS,S-WS-Mlt,1,35,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,35,OUT,26.6,16,3.4,16,0.04,1.843908892,2.261097439,5.157518783
Chase Stream,WS,S-WS-Mlt,1,35,OUT,33.1,27,4,27,5.76,2,2.5198421,5.753259946
Chase Stream,WS,S-WS-Mlt,1,36,OUT,3.6,5,0,5,4,0,0,1.897366596
Chase Stream,WS,S-WS-Mlt,1,36,OUT,6.5,10,0.5,10,1,0.707106781,0.629960525,2.549509757
Chase Stream,WS,S-WS-Mlt,1,36,OUT,,15,,15,0,,,
Chase Stream,WS,S-WS-Mlt,1,36,OUT,25.2,16,3,16,0.04,1.732050808,2.080083823,5.019960159
Chase Stream,WS,S-WS-Mlt,1,36,OUT,,27,,27,5.76,,,
Chase Stream,WS,S-WS-Mlt,2,1,OUT,3.4,5,0,5,4,0,0,1.843908892
Chase Stream,WS,S-WS-Mlt,2,1,OUT,12.5,10,1.3,10,1,1.140175425,1.191138425,3.535533906
Chase Stream,WS,S-WS-Mlt,2,1,OUT,,15,,15,0,,,
